OBJECTID,YEAR_,STATE,FIRE_NAME,GIS_ACRES,SHAPE_Length,SHAPE_Area,,,,,,,,,
24212,1921,CA, ,6006.2603,26591.93421,34800978.31,,,,,,,,,
24213,1921,CA, ,819.47083,10906.84566,4787645.376,,,,,,,,,
24214,1921,CA, ,210.10736,5006.128586,1470048.125,,,,,,,,,
24215,1921,CA, ,625.93988,10538.51612,4357023.469,,,,,,,,,
24216,1921,CA, ,11.099165,1227.31054,80051.62606,,,,,,,,,
24217,1921,CA, ,12.363076,1268.935859,88651.22031,,,,,,,,,
24218,1921,CA,CEDAR PASS,271.03891,11156.80617,1960542.5,,,,,,,,,
24219,1921,CA,GREENS VALLEY,2573.064,17803.98942,17501380.83,,,,,,,,,
24220,1955,CA, ,96.321213,4407.103568,570151.4961,,,,,,,,,
24221,1955,CA, ,118.24216,6152.939792,700152.8461,,,,,,,,,
24222,1955,CA, ,27.536455,2026.717189,163859.9372,,,,,,,,,
24223,1955,CA, ,17.069061,1757.158123,101590.9607,,,,,,,,,
24224,1955,CA, ,62.677044,3404.336958,373969.3007,,,,,,,,,
24225,1955,CA, ,6.0809021,801.1699865,36137.08939,,,,,,,,,
24226,1955,CA, ,347.53726,6992.438193,2072837.843,,,,,,,,,
24227,1977,CA, ,5.6253281,748.4854608,33278.00894,,,,,,,,,
24228,1977,CA, ,33.761337,2343.872611,199414.1621,,,,,,,,,
24229,1977,CA, ,9.419426,1171.605953,55809.77917,,,,,,,,,
24230,1977,CA, ,1.4331936,385.215054,8488.673453,,,,,,,,,
24231,1977,CA, ,4.9122729,853.0312327,29080.15448,,,,,,,,,
24232,1977,CA,EMMA FIRE,100.2608,3866.068668,598644.872,,,,,,,,,
24233,1977,CA, ,52.929153,2689.432783,316224.1451,,,,,,,,,
24234,1977,CA, ,15.616525,1600.381861,93285.43327,,,,,,,,,
24235,1977,CA, ,48.254921,3421.241699,288629.2217,,,,,,,,,
24236,1977,CA, ,55.716129,3219.778707,333322.7812,,,,,,,,,
24237,1977,CA,BONITA,7428.0693,33086.92633,46145394.35,,,,,,,,,
24238,1977,CA, ,1527.1311,18773.30627,9375734.128,,,,,,,,,
24239,1977,CA,BEAR TRAP,4044.7073,43474.4534,24820265.54,,,,,,,,,
24240,1986,CA, ,93.407951,3711.130691,561672.5513,,,,,,,,,
24241,1980,CA,RODUNER #2,170.43144,4774.512107,1095113.549,,,,,,,,,
24242,1980,CA,RODUNER #3,6.6984653,806.4496089,43044.20793,,,,,,,,,
24243,1980,CA,ROSEVILLE,236.32272,4660.519183,1576567.181,,,,,,,,,
24244,1980,CA,RUSH,520.85797,10553.47533,3368857.35,,,,,,,,,
24245,1980,CA,TURKEY,817.53436,9726.413415,5429603.088,,,,,,,,,
24246,1954,CA,TWIN SISTER,3892.8743,23470.86884,28264424.34,,,,,,,,,
24247,1954,CA,CASUSE RIDGE,1063.1769,14023.28124,7754647.886,,,,,,,,,
24248,1954,CA,LEACH RANCH,212.96768,6231.729812,1526397.872,,,,,,,,,
24249,1954,CA,POLE # C2586,4.9784594,676.5363548,36330.01877,,,,,,,,,
24250,1954,CA,NELSON,8.9616032,895.1254098,63599.11883,,,,,,,,,
24251,1954,CA,WATSON,3.9831436,595.7536207,28171.93005,,,,,,,,,
24252,1954,CA,CAROL,2.9872482,516.5279277,21177.3138,,,,,,,,,
24253,1954,CA,EAST FORK,7.9659457,843.0014071,56407.88769,,,,,,,,,
24254,1927,CA, ,2898.5706,16629.6145,16820004.3,,,,,,,,,
24255,1928,CA, ,258.52335,5871.607159,1520849.06,,,,,,,,,
24256,1928,CA,SQUIRES RANCH 8,96.32692,5235.719639,576443.1293,,,,,,,,,
24257,1928,CA, ,1010.7681,12965.55614,6010767.176,,,,,,,,,
24258,1928,CA,RUSSELL OIL WELL #60,1222.4338,18271.1555,7268393.792,,,,,,,,,
24259,1932,CA, ,139.67622,4150.130401,992910.0211,,,,,,,,,
24260,1932,CA, ,319.12323,7741.396581,2261510.709,,,,,,,,,
24261,1932,CA, ,243.28282,6581.476073,1753198.99,,,,,,,,,
24262,1932,CA, ,190.72098,7045.032733,1374142.179,,,,,,,,,
24263,1932,CA, ,334.72604,6810.642871,2292773.942,,,,,,,,,
24264,1932,CA, ,573.90002,8274.358948,3720750.569,,,,,,,,,
24265,1932,CA, ,1171.04,12987.01355,7547698.513,,,,,,,,,
24266,1941,CA, ,672.84674,8828.613215,4889181.974,,,,,,,,,
24267,1941,CA, ,206.70787,4974.486129,1500690.46,,,,,,,,,
24268,1941,CA, ,5226.8379,26518.68324,38029636.15,,,,,,,,,
24269,1941,CA, ,508.61319,10058.49137,3696535.077,,,,,,,,,
24270,1941,CA, ,122.26324,4428.465787,887419.2498,,,,,,,,,
24271,1941,CA, ,845.00964,11486.45704,5888165.96,,,,,,,,,
24272,1941,CA, ,2143.7068,17055.77876,14926204.87,,,,,,,,,
24273,1924,CA, ,971.56879,10020.48792,5793682.538,,,,,,,,,
24274,1924,CA, ,373.22269,5702.910192,2231181.273,,,,,,,,,
24275,1911,CA, ,9.9574633,947.1034441,71199.54282,,,,,,,,,
24276,1911,CA, ,3.4852862,552.0748423,24192.40531,,,,,,,,,
24277,1911,CA, ,4.4811425,625.845335,31089.74648,,,,,,,,,
24278,1911,CA, ,9.9580193,935.2343609,69426.30258,,,,,,,,,
24279,1911,CA, ,44.809689,1980.025387,311189.3087,,,,,,,,,
24280,1912,CA, ,306.15253,7341.869404,1816694.657,,,,,,,,,
24281,1912,CA, ,147.26939,3715.050658,873905.2826,,,,,,,,,
24282,1912,CA, ,275.75278,4724.14208,1634030.693,,,,,,,,,
24283,1912,CA, ,66.000977,2842.828571,390965.6013,,,,,,,,,
24284,1912,CA, ,39.283615,1958.938982,232675.6409,,,,,,,,,
24285,1916,CA,SIMS GULCH,206.1844,4690.219207,1480517.884,,,,,,,,,
24286,1916,CA, ,165.756,3943.989186,1147712.16,,,,,,,,,
24287,1916,CA, ,75.365036,2780.166844,545043.6438,,,,,,,,,
24288,1916,CA,TROUGH SPRINGS,6189.3066,38856.99379,41923375.31,,,,,,,,,
24289,1917,CA, ,277.60693,4738.640313,1639826.065,,,,,,,,,
24290,1917,CA, ,2294.4004,18555.45909,13435021.52,,,,,,,,,
24291,1917,CA, ,2465.0186,17463.75236,14402549.54,,,,,,,,,
24292,1917,CA, ,2562.9336,21634.19421,14956868,,,,,,,,,
24293,1917,CA, ,658.40216,9228.573611,3861815.651,,,,,,,,,
24294,1917,CA, ,304.4884,4975.991619,1800217.208,,,,,,,,,
24295,1917,CA,HASTINGS RANCH,349.85553,5967.638168,2073542.29,,,,,,,,,
24296,1917,CA, ,313.33405,5765.234056,1858104.707,,,,,,,,,
24297,1917,CA, ,214.14716,5111.01474,1270119.013,,,,,,,,,
24298,1917,CA,PALMER CYN,199.43475,4450.733751,1181731.369,,,,,,,,,
24299,1917,CA,PLEASANT VIEW RIDGE,67.564766,2399.48745,402207.4338,,,,,,,,,
24300,1917,CA,THATCHER,29638.473,67130.26808,176935826.8,,,,,,,,,
24301,1961,CA,GREEN VALLEY,526.85266,10418.52373,3553400.049,,,,,,,,,
24302,1961,CA,HIGHWAY 88 NO.1,336.37195,5655.018322,2213329.954,,,,,,,,,
24303,1961,CA,HUNT,292.55936,6746.458809,1911869.561,,,,,,,,,
24304,1961,CA,IRISH HILL,732.01276,11995.44177,4829357.377,,,,,,,,,
24305,1961,CA,JAMES,616.13776,13347.46634,4195580.289,,,,,,,,,
24306,1961,CA,KELSEY MILL,11815.9,49451.13567,78863554.32,,,,,,,,,
24307,1941,CA, ,9.5758085,1049.364048,56686.82928,,,,,,,,,
24308,1941,CA,FRAZIER FIRE 216,594.53455,9520.848322,3549664.712,,,,,,,,,
24309,1941,CA,LUGO FIRE,376.52316,8087.123587,2246385.463,,,,,,,,,
24310,1941,CA,BARTLETT FIRE,480.27383,8188.581096,2869951.739,,,,,,,,,
24311,1941,CA, ,1282.9512,10967.48023,7716354.916,,,,,,,,,
24312,1941,CA, ,555.32605,8906.207209,3302448.625,,,,,,,,,
24313,1945,CA,WHEEL BARROW,4410.0225,26732.91312,29997888.26,,,,,,,,,
24314,1945,CA,BLACK MT.,636.41107,9557.021681,4601907.478,,,,,,,,,
24315,1945,CA,MUD LAKE,6.4304404,1603.038944,46995.55768,,,,,,,,,
24316,1945,CA,BARE CR.,309.55426,7511.512695,2210626.946,,,,,,,,,
24317,1945,CA,BAKE OVEN,14.937388,1156.874966,106232.1869,,,,,,,,,
24318,1945,CA,HORSE LINTO,74.682991,2587.248463,531325.0711,,,,,,,,,
24319,1945,CA,CARRIE RIDGE,3.4852514,559.5056831,24848.04861,,,,,,,,,
24320,1945,CA,HARNDEN,9.9568281,942.1895071,70462.77885,,,,,,,,,
24321,1945,CA,PINE,4.9788861,660.7945384,34658.99294,,,,,,,,,
24322,1945,CA,HETTEN,4.9790034,660.613633,34640.02212,,,,,,,,,
24323,1945,CA,HUBER,81.382561,3230.683159,564080.2703,,,,,,,,,
24324,1945,CA, ,15791.703,54401.23139,112652655.9,,,,,,,,,
24325,1945,CA,RAYS GULCH,22.047371,1475.670815,157211.9366,,,,,,,,,
24326,1962,CA,HANNA PROP. (BUTANO),242.41377,5066.441055,1549678.205,,,,,,,,,
24327,1962,CA,J. DAVIS,295.54858,8783.588138,1986405.664,,,,,,,,,
24328,1962,CA,KLOTZ,326.0809,8222.491679,2157867.723,,,,,,,,,
24329,1962,CA,LEIB,1328.1257,19817.17262,8527807.755,,,,,,,,,
24330,1964,CA,CASITAS PASS,133.62505,3832.808308,795825.6775,,,,,,,,,
24331,1964,CA,LOUIS V. OLCESE EST.,268.28079,8526.930374,1640423.582,,,,,,,,,
24332,1964,CA,SYCAMORE CANYON,458.99481,8116.020547,2795660.655,,,,,,,,,
24333,1915,CA, ,288.89142,5855.636555,1726666.793,,,,,,,,,
24334,1915,CA, ,53.685001,2338.804237,311164.2358,,,,,,,,,
24335,1915,CA, ,197.92622,5686.809968,1137165.44,,,,,,,,,
24336,1920,CA, ,116.47087,3149.387972,694562.4641,,,,,,,,,
24337,1920,CA, ,176.4019,4597.198627,1051099.139,,,,,,,,,
24338,1920,CA, ,182.90959,4110.238892,1089749.918,,,,,,,,,
24339,1920,CA, ,2385.3186,16515.53487,14395981.43,,,,,,,,,
24340,1920,CA, ,111.46552,3340.536998,660186.6982,,,,,,,,,
24341,1920,CA, ,176.29753,3905.850121,1076782.055,,,,,,,,,
24342,1911,CA, ,405.46414,6159.895192,2344579.489,,,,,,,,,
24343,1911,CA, ,542.39575,6904.242475,3135411.819,,,,,,,,,
24344,1911,CA, ,119.05527,3454.892582,688210.4054,,,,,,,,,
24345,1911,CA, ,1263.106,17765.39959,7298441.319,,,,,,,,,
24346,1911,CA, ,995.75488,10969.75469,5727794.726,,,,,,,,,
24347,1911,CA, ,10394.008,47797.23642,59545813.92,,,,,,,,,
24348,1911,CA, ,111.3465,3374.728395,637808.4661,,,,,,,,,
24349,1911,CA, ,350.33453,6026.886339,2005480.917,,,,,,,,,
24350,1911,CA, ,145.5322,4482.160633,832577.3676,,,,,,,,,
24351,1911,CA, ,421.48865,9400.700108,2410463.67,,,,,,,,,
24352,1911,CA, ,2536.769,16391.60176,14500158.21,,,,,,,,,
24353,1911,CA, ,94.006493,3687.428955,538115.2015,,,,,,,,,
24354,1946,CA, ,87.442619,3390.460232,502651.8218,,,,,,,,,
24355,1946,CA, ,73.095535,3525.121054,421733.665,,,,,,,,,
24356,1946,CA, ,1282.6831,14441.99653,8587724.74,,,,,,,,,
24357,1946,CA, ,1371.4369,14201.34078,9566225.523,,,,,,,,,
24358,1946,CA, ,204.96716,4953.497029,1361888.613,,,,,,,,,
24359,1958,CA, ,836.4549,11023.04462,5370460.471,,,,,,,,,
24360,1958,CA, ,42.159859,2395.945796,269422.1712,,,,,,,,,
24361,1958,CA, ,64.332329,3168.887592,408297.785,,,,,,,,,
24362,1958,CA, ,481.37457,7890.645502,3339174.202,,,,,,,,,
24363,1959,CA,SAN ANTONIO,343.79654,6775.614317,2255163.002,,,,,,,,,
24364,1959,CA,SCOTT,480.04898,9522.813156,3189552.012,,,,,,,,,
24365,1959,CA,SKYLINE,367.73697,6782.775523,2502640.903,,,,,,,,,
24366,1959,CA,SODA SPRINGS,580.88861,10783.19899,3861592.594,,,,,,,,,
24367,1959,CA,SPANISH MOUNTAIN,1035.9714,11711.2291,6973611.38,,,,,,,,,
24368,1959,CA,SPOONER,428.48251,9134.31232,2924774.725,,,,,,,,,
24369,1959,CA,V. RICHARDSON,332.31815,6543.000286,2206561.729,,,,,,,,,
24370,1959,CA,WINE CREEK,2041.9749,17811.77536,13572661.39,,,,,,,,,
24371,1940,CA, ,80.086914,5253.433329,575375.4846,,,,,,,,,
24372,1940,CA,BARKHOUSE,2309.0798,18904.75348,16828646.86,,,,,,,,,
24373,1940,OR,GREGORY,80.096382,4314.161413,588129.6426,,,,,,,,,
24374,1941,CA, ,233.01727,5248.882742,1372638.206,,,,,,,,,
24375,1941,CA, ,198.82069,5061.277485,1170992.206,,,,,,,,,
24376,1941,CA, ,1504.9259,16909.75377,8790101.905,,,,,,,,,
24377,1941,CA, ,649.34235,8553.128525,3791639.019,,,,,,,,,
24378,1941,CA, ,4.9739227,705.5409112,29431.63997,,,,,,,,,
24379,1941,CA,ROHER FIRE NO. 164,340.33725,12045.16131,2033412.936,,,,,,,,,
24380,1941,CA, ,56.392689,3374.07449,336248.8287,,,,,,,,,
24381,1941,CA,GORMAN NO. 91,502.86316,11956.76751,3025584.819,,,,,,,,,
24382,1941,CA,DEBBINS,48.7211,2780.257087,288965.4568,,,,,,,,,
24383,1918,CA, ,316.78937,6611.638951,2146097.472,,,,,,,,,
24384,1918,CA, ,178.86891,4242.562296,1210780.665,,,,,,,,,
24385,1918,CA, ,409.76852,7801.536813,2775932.71,,,,,,,,,
24386,1919,CA, ,506.31747,7865.60727,3459099.344,,,,,,,,,
24387,1941,CA, ,38.495789,2664.424943,245544.0745,,,,,,,,,
24388,1942,CA, ,497.01569,8849.137057,2951038.053,,,,,,,,,
24389,1942,CA,LAS FLORES N. 47,5841.27,35977.57119,34529133.66,,,,,,,,,
24390,1942,CA,COAST NO. 255,145.80972,7627.337667,855356.8662,,,,,,,,,
24391,1941,CA, ,228.75581,4472.695901,1519759.035,,,,,,,,,
24392,1974,CA,GETTY OIL CO.,361.0285,6427.585397,2207772.031,,,,,,,,,
24393,1974,CA,GRAPELINE,467.55029,8325.322879,2820739.171,,,,,,,,,
24394,1990,CA, ,13.968059,1865.022707,82008.66179,,,,,,,,,
24395,1990,CA, ,4.9040594,714.8618006,29028.33856,,,,,,,,,
24396,1990,CA, ,49.779354,2325.098196,294805.0485,,,,,,,,,
24397,1934,CA, ,277.13483,6002.009751,1882340.433,,,,,,,,,
24398,1944,CA, ,437.79843,7995.955596,2981663.128,,,,,,,,,
24399,1949,CA,COX-DELANEY,214.66743,5322.262098,1455750.746,,,,,,,,,
24400,1949,CA,BABBIT,54.861305,2840.330785,374299.3585,,,,,,,,,
24401,1961,CA,CANYON 2,249.21877,5872.674894,1694091.818,,,,,,,,,
24402,1979,CA,RIVER ROAD,663.15131,11887.63714,4041141.739,,,,,,,,,
24403,1979,CA,SCHROEDER,416.61923,7957.2689,2558170.241,,,,,,,,,
24404,1979,CA,SIMMLER FFS,2150.9634,19542.52425,13075643.79,,,,,,,,,
24405,1979,CA,VINYARD CYN DR.,595.51855,8991.078828,3669360.556,,,,,,,,,
24406,1966,CA,HORSE,6973.9419,41966.5059,47625543.7,,,,,,,,,
24407,1967,CA,39TH STREET,3399.2214,24433.95978,22775547.59,,,,,,,,,
24408,1968,CA,WHITEWATER,607.75171,8340.467073,3585040.669,,,,,,,,,
24409,1968,CA, ,1632.5098,16677.24712,9635977.378,,,,,,,,,
24410,1968,CA, ,562.38501,17281.55992,3318962.295,,,,,,,,,
24411,1968,CA, ,474.74219,6935.92977,2800621.54,,,,,,,,,
24412,1968,CA, ,809.97406,12121.74248,4783384.497,,,,,,,,,
24413,1968,CA, ,1552.8824,14571.23933,9151594.521,,,,,,,,,
24414,1968,CA, ,877.87628,8521.448022,5169203.394,,,,,,,,,
24415,1968,CA, ,15982.427,85648.30371,94104649.63,,,,,,,,,
24416,1968,CA,DISTRICT #2,289.44601,7378.745291,1712694.203,,,,,,,,,
24417,1968,CA,CONEJO GRADE BRUSH,856.50665,18016.49116,5079045.782,,,,,,,,,
24418,1968,CA,TAYLOR,295.00815,6536.502038,1754645.661,,,,,,,,,
24419,1968,CA,SISAR CANYON,7.8638821,808.9952124,46935.69804,,,,,,,,,
24420,1968,CA,SHELL,57.32275,2886.752298,340879.8088,,,,,,,,,
24421,1968,CA,FOOTHILL,5.6845827,700.8493436,33928.62014,,,,,,,,,
24422,1968,CA,SYCAMORE,11.079276,938.6318643,66085.51334,,,,,,,,,
24423,1968,CA,CANADA LARGA,241.22975,4949.029607,1435748.376,,,,,,,,,
24424,1968,CA,BEAR VALLEY RANCH,667.85236,10911.27727,4051675.178,,,,,,,,,
24425,1968,CA,COOK PEAK,884.88861,15910.81103,5431520.99,,,,,,,,,
24426,1968,CA,YANKEE MINE,497.70355,7586.244877,3057053.836,,,,,,,,,
24427,1968,CA, ,16.794649,1379.455721,99494.43238,,,,,,,,,
24428,1943,CA,AZUSA FIRE NO. 42,188.35275,4637.015489,1115627.569,,,,,,,,,
24429,1943,CA, ,102.3719,2909.252231,611597.2322,,,,,,,,,
24430,1943,CA,BELLANGER RANCH,1447.6791,12637.35404,8609937.733,,,,,,,,,
24431,1943,CA,SANJON BARRANCA,1039.2611,9732.643745,6176779.766,,,,,,,,,
24432,1943,CA,DICKENSON,426.53702,7538.47465,2539718.986,,,,,,,,,
24433,1943,CA,JONES CANYON,521.58307,8112.004683,3103759.774,,,,,,,,,
24434,1943,CA, ,445.34714,6974.523989,2757670.371,,,,,,,,,
24435,1943,CA, ,590.34979,8706.990291,3655059.965,,,,,,,,,
24436,1943,CA, ,3578.0149,30029.20206,22122289.48,,,,,,,,,
24437,1943,CA, ,83.4039,4120.609695,485587.8663,,,,,,,,,
24438,1943,CA, ,3910.7732,28963.05584,22459603.37,,,,,,,,,
24439,1943,CA, ,5983.2236,48217.97915,34320942.77,,,,,,,,,
24440,1943,CA, ,390.02112,7748.055009,2247007.302,,,,,,,,,
24441,1943,CA, ,4055.9788,29999.21522,23345426.03,,,,,,,,,
24442,1943,CA, ,13707.277,50518.7046,78546126.95,,,,,,,,,
24443,1943,CA, ,985.34186,11196.55402,5664304.453,,,,,,,,,
24444,1943,CA, ,90.807846,3548.354002,533530.3744,,,,,,,,,
24445,1943,CA, ,10110.261,46963.65337,59281651.63,,,,,,,,,
24446,1925,CA, ,59.826221,2369.992092,342599.4166,,,,,,,,,
24447,1950,CA,MANTON,972.14532,13632.96621,6799132.996,,,,,,,,,
24448,1950,CA,ANGELS CREEK,495.27362,8418.599825,3237446.628,,,,,,,,,
24449,1950,CA,BEACON,407.01837,8404.042689,2721279.349,,,,,,,,,
24450,1950,CA,BEAR MT. (CO.RD #10),505.60614,8761.082651,3373837.577,,,,,,,,,
24451,1950,CA,BILL WILLIAMS,537.27911,9538.724019,3747190.11,,,,,,,,,
24452,1950,CA,BLACK BURN,651.69116,9612.85148,4195376.772,,,,,,,,,
24453,1950,CA,BOBO,264.39462,5791.160336,1776382.318,,,,,,,,,
24454,1950,CA,C.W.SYPHERS #3,1654.0847,14657.72606,11602649.3,,,,,,,,,
24455,1950,CA,CAMP BEALE,669.48492,14100.9328,4506560.101,,,,,,,,,
24456,1950,CA,CAMP BEALE #2,4885.9102,28559.3427,32942964.24,,,,,,,,,
24457,1950,CA,CANADA LARGE CANET R,5142.8262,26798.96782,35529479.39,,,,,,,,,
24458,1950,CA,CARSON FLAT,2660.0852,24876.0635,17373027.1,,,,,,,,,
24459,1950,CA,CAVITT,339.28561,6597.157911,2252097.57,,,,,,,,,
24460,1900,CA, ,978.75409,17421.24473,5765730.606,,,,,,,,,
24461,1900,CA,BIG FIRE,2521.0637,21360.44815,14954868.78,,,,,,,,,
24462,1900,CA,BIG FIRE,16960.494,73828.49125,100671985.6,,,,,,,,,
24463,1900,CA,BEDFORD-ISLAND,76.102219,4507.19949,447184.2528,,,,,,,,,
24464,1900,CA,RI/ESCAPE,442.64615,10261.79539,3108535.817,,,,,,,,,
24465,1957,CA,KONOCTI,438.61081,7571.562113,2941382.131,,,,,,,,,
24466,1957,CA,MITCHELL,327.35608,7659.490215,2146635.732,,,,,,,,,
24467,1957,CA,MITCHELL,817.14587,12721.02818,5327824.109,,,,,,,,,
24468,1968,CA,UPTON CANYON,2672.9436,21176.88969,16351890.44,,,,,,,,,
24469,1968,CA,BUNDY,194.02394,4372.226395,1183787.475,,,,,,,,,
24470,1968,CA, ,4255.4438,26225.96579,26443917.96,,,,,,,,,
24471,1968,CA,HUGHS,776.0296,8463.177382,4788400.19,,,,,,,,,
24472,1968,CA,HUNTER LIGGETT #2,469.00812,7291.964927,2900198.866,,,,,,,,,
24473,1968,CA,MELENDY ESCAPE,170.21326,5293.797625,1068915.857,,,,,,,,,
24474,2003,CA,MIDDLE FIRE,329.00134,6565.406063,1956053.402,,,,,,,,,
24475,2003,CA,DUMP FIRE,9.1855145,1137.045823,54589.46505,,,,,,,,,
24476,2003,CA,SHOOTING,22.663868,1565.903196,134805.1131,,,,,,,,,
24477,2003,CA,PIRU,63726.406,121405.9107,380445240.9,,,,,,,,,
24478,2003,CA,HAPPY,285.56458,6459.860876,1713256.775,,,,,,,,,
24479,2003,CA,OLD,91428,218778.1778,542604557.9,,,,,,,,,
24480,2003,CA,CHINA,509.47018,17672.47896,3121849.401,,,,,,,,,
24481,2003,CA,CINDER,79.245895,4383.705665,554328.3368,,,,,,,,,
24482,2003,CA,TIMBER,313.62762,8647.505824,2268468.873,,,,,,,,,
24483,2003,CA,ACKLEY,9599.0205,52434.07644,69834940.83,,,,,,,,,
24484,2003,CA,ROCK,19.137566,2274.37251,140287.4298,,,,,,,,,
24485,1925,CA,HELL HOLE FIRE,5730.6133,30878.53499,34050607.13,,,,,,,,,
24486,1925,CA, ,2620.967,17257.64292,15645215.75,,,,,,,,,
24487,1925,CA, ,155.6395,4149.801911,943192.2727,,,,,,,,,
24488,1925,CA, ,943.38269,11153.81777,5483158.98,,,,,,,,,
24489,1925,CA, ,317.77844,5970.08756,1845478.289,,,,,,,,,
24490,1909,CA, ,513.78442,7706.239918,3483053.213,,,,,,,,,
24491,1926,CA,RED CAP,14.936615,1161.534338,107089.6337,,,,,,,,,
24492,1926,CA,SIMMS GULCH #1,5.9745631,735.108265,42892.94763,,,,,,,,,
24493,1926,CA,HOPKINS CREEK,4.978725,669.9950552,35630.86776,,,,,,,,,
24494,1926,CA,SOMES PEAK #1,2.4895439,474.5674356,17876.36367,,,,,,,,,
24495,1926,CA,SOMES PEAK #2,3.9831703,600.2779067,28601.44555,,,,,,,,,
24496,1926,CA,CRAWFORD CREEK,86.020538,2943.67048,617454.8239,,,,,,,,,
24497,1926,CA,CHENITCH,509.23984,8517.619485,3653167.486,,,,,,,,,
24498,1926,OR,LONG JOHN #2,194.68503,6131.411002,1429290.988,,,,,,,,,
24499,1926,CA, ,113.48827,3357.72864,819990.9891,,,,,,,,,
24500,1926,CA, ,351.59171,6192.136151,2539840.652,,,,,,,,,
24501,1926,CA, ,188.09123,4822.998426,1355359.101,,,,,,,,,
24502,1927,CA, ,312.5022,5833.606776,1842379.421,,,,,,,,,
24503,1927,CA, ,148.39117,4978.00347,870826.3118,,,,,,,,,
24504,1927,CA,CARTMAN FIRE #11,223.07393,6007.735888,1338572.616,,,,,,,,,
24505,1935,CA, ,390.46402,7469.674498,2811902.801,,,,,,,,,
24506,1935,CA, ,728.58881,10344.26292,5154527.967,,,,,,,,,
24507,1935,CA, ,274.0813,5608.595448,1588024.314,,,,,,,,,
24508,1935,CA, ,939.06226,9897.980469,5429294.463,,,,,,,,,
24509,1935,CA, ,2219.9922,22026.18515,12770721.18,,,,,,,,,
24510,1935,CA, ,3678.8445,27575.67323,21137351.35,,,,,,,,,
24511,1935,CA, ,832.30658,18305.81454,5950530.345,,,,,,,,,
24512,1935,CA,GOOSE LAKE R,125.32892,4074.123388,918079.3297,,,,,,,,,
24513,1935,CA,DISMAL SWAMP,20.840977,1595.226102,152799.5504,,,,,,,,,
24514,1935,CA,SUGAR HILL,58.220997,3250.207719,425042.8009,,,,,,,,,
24515,1935,CA,N/A,54.760059,2242.086627,399014.0615,,,,,,,,,
24516,1935,CA,N/A,4.9782081,675.8576054,36257.15917,,,,,,,,,
24517,1935,CA,N/A,4.9782157,676.2808558,36302.58417,,,,,,,,,
24518,1935,CA,N/A,54.759758,2241.558501,398826.0801,,,,,,,,,
24519,1935,CA,N/A,54.761086,2241.059715,398648.6062,,,,,,,,,
24520,1941,CA,KOWOLOSKI,138.3092,4854.360675,1012953.838,,,,,,,,,
24521,1941,CA,BARNTOP MT.,1707.5481,16275.23004,12465196.68,,,,,,,,,
24522,1941,CA,N/A,4.9788094,677.3963887,36422.45129,,,,,,,,,
24523,1941,CA,SOMES RIDGE,9.4600534,925.6607159,68012.22614,,,,,,,,,
24524,1941,CA,GRAHAM,9.957057,943.640797,70680.01906,,,,,,,,,
24525,1941,CA,SALT CREEK,4.978972,658.8176647,34452.04684,,,,,,,,,
24526,1941,CA,SECRET GULCH,4.9790778,659.6878315,34542.91132,,,,,,,,,
24527,1941,CA,RUSS,4.9789906,659.672101,34541.35073,,,,,,,,,
24528,1941,CA,DOGWOOD,4.9790707,660.3511298,34612.49689,,,,,,,,,
24529,1941,CA,NORTH KELSEY,4.9790149,660.0834204,34584.44073,,,,,,,,,
24530,1941,CA,EEL,26.837971,2052.543246,185896.6584,,,,,,,,,
24531,1941,CA,OAK BOTTOM,540.50836,7454.034591,3889129.368,,,,,,,,,
24532,1942,CA, ,295.26965,9175.873431,1719607.795,,,,,,,,,
24533,1942,CA, ,715.7489,11351.72322,4109435.222,,,,,,,,,
24534,1942,CA, ,2933.7307,21233.21003,16771327.1,,,,,,,,,
24535,1942,CA, ,191.24429,5323.625579,1121668.41,,,,,,,,,
24536,1942,CA, ,39.131863,2263.159,281446.9623,,,,,,,,,
24537,1942,CA, ,134.15669,3992.113609,964839.0311,,,,,,,,,
24538,1942,CA, ,1026.1692,22931.32464,7312631.921,,,,,,,,,
24539,1942,CA,PLUM RIDGE,33.499439,1992.63972,242394.3081,,,,,,,,,
24540,1921,CA, ,86.268318,2946.997184,551874.2143,,,,,,,,,
24541,1921,CA, ,34.208027,1812.607652,216986.5179,,,,,,,,,
24542,1921,CA, ,72.964653,2553.056559,462459.7299,,,,,,,,,
24543,1921,CA, ,161.58252,4399.517951,1041363.634,,,,,,,,,
24544,1921,CA, ,119.57174,3386.637629,766958.2266,,,,,,,,,
24545,1921,CA, ,126.07932,3400.445503,805739.6891,,,,,,,,,
24546,1921,CA, ,1339.1122,13348.07072,8552251.332,,,,,,,,,
24547,1921,CA, ,6348.7886,32563.78184,40476848.81,,,,,,,,,
24548,1921,CA, ,741.31659,10435.07875,5403952.695,,,,,,,,,
24549,1921,CA, ,203.6059,5963.992704,1479933.014,,,,,,,,,
24550,1921,CA, ,131.20387,3975.203231,929149.8539,,,,,,,,,
24551,1921,CA, ,166.06187,4575.106876,1169564.778,,,,,,,,,
24552,1921,CA, ,339.15063,6329.25989,2373535.67,,,,,,,,,
24553,1921,CA, ,1230.4481,14389.61121,8551266.772,,,,,,,,,
24554,1921,CA, ,379.3067,7095.40671,2633328.27,,,,,,,,,
24555,1921,CA, ,685.22382,10097.15336,4736708.951,,,,,,,,,
